OTU ID,A_1,E_1,A_3,C_1,B_1,E_3,F_3,E_2,C_3,C_2,D_3,B_3,B_2,D_1,D_2,F_2,A_2,F_1
OTU15441,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,0
OTU4418,2,0,0,7,0,0,1,0,2,0,0,0,3,0,1,1,2,1
OTU11317,1,3,2,1,1,1,0,0,4,3,2,0,0,3,0,0,0,7
OTU3262,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU2624,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU13966,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU477,1,1,0,5,4,1,0,0,0,0,0,1,2,0,1,2,3,9
OTU9081,2,6,0,2,0,1,2,1,0,2,0,5,0,3,0,3,0,6
OTU981,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0
OTU797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
OTU1860,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5278,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
OTU5357,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU6393,0,1,0,2,1,0,0,2,0,2,0,0,0,3,0,0,1,0
OTU5911,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
OTU10597,2,0,0,2,2,5,0,0,0,0,1,4,4,0,1,2,1,11
OTU12906,0,0,1,0,0,2,0,1,0,0,2,1,1,1,0,0,1,0
OTU206,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU14097,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
OTU14849,4,0,2,4,2,0,0,0,2,0,3,3,1,0,1,6,2,0
OTU13760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU10792,148,97,81,113,115,69,118,73,83,124,90,105,108,120,119,139,124,106
OTU11011,2,1,0,0,0,0,0,0,2,1,0,1,3,1,0,3,2,0
OTU5297,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU3921,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU7912,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU7432,0,1,2,0,0,2,0,0,3,2,2,0,0,1,1,0,0,0
OTU5319,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU2799,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15547,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0
OTU7764,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,2
OTU11433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11721,0,1,0,0,3,1,2,1,1,0,0,2,2,0,0,10,0,3
OTU13504,0,1,2,0,3,4,0,2,0,6,4,0,3,1,1,0,3,0
OTU4936,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU4933,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
OTU1727,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11860,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU5865,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU13550,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU8837,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU139,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
OTU8189,0,2,10,0,2,0,5,3,3,0,3,2,2,4,7,2,0,1
OTU899,1,2,0,3,3,0,1,0,3,2,2,2,1,1,0,1,3,1
OTU8204,0,2,0,1,0,0,1,0,2,3,1,5,0,0,0,2,0,0
OTU8205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9210,10,16,11,14,8,19,6,13,20,0,6,4,7,5,2,5,11,12
OTU6061,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
OTU9367,25,20,17,73,22,8,47,24,20,6,8,12,27,6,14,15,6,22
OTU2408,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU5502,0,0,1,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0
OTU5576,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OTU6728,1,0,1,0,2,1,1,2,0,0,5,0,1,1,1,1,0,0
OTU3574,0,0,1,0,0,1,0,0,1,1,2,3,0,0,0,0,2,0
OTU6294,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0,1,0,0
OTU2354,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU10404,4,9,5,6,4,5,7,4,7,5,0,0,1,3,3,3,1,5
OTU790,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
OTU1557,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU8532,3,4,11,0,3,0,2,1,0,10,3,2,3,1,4,1,0,0
OTU2154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5860,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU1470,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0
OTU5714,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU10061,0,1,0,3,1,3,4,2,3,1,3,1,1,1,10,1,7,11
OTU11838,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
OTU10278,11,17,10,18,23,30,7,18,12,17,19,13,13,16,17,8,15,15
OTU11714,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
OTU9113,11,11,6,3,13,2,9,5,6,11,6,8,6,9,8,3,5,10
OTU14813,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
OTU779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU2826,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0
OTU1412,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0
OTU2260,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14910,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0
OTU14178,1,2,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5
OTU8882,19,35,23,12,26,10,22,22,17,15,22,32,22,18,14,40,34,21
OTU9739,25,31,36,42,59,7,124,20,20,13,21,60,68,21,22,67,32,72
OTU10953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7110,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0
OTU15687,0,0,4,0,0,0,2,2,0,0,1,0,1,0,1,0,1,0
OTU14200,1,1,0,5,0,7,3,0,1,3,1,0,2,0,5,0,0,3
OTU2646,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11674,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,3
OTU263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5347,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU11093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15784,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
OTU5230,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU5343,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU13312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU13394,0,0,2,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0
OTU12121,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7934,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU4483,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11528,0,2,0,3,1,0,1,0,1,1,1,0,1,0,1,1,0,1
OTU952,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,0,9,0
OTU12928,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU8228,33,27,22,54,20,14,22,28,14,27,12,25,26,35,24,27,37,27
OTU10352,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10821,20,27,32,27,28,18,19,33,26,26,21,35,27,16,18,22,13,22
OTU2963,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU2962,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU7809,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU2968,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU15430,17,6,11,19,4,16,1,2,9,5,16,4,3,9,5,1,6,11
OTU897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
OTU12187,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7890,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
OTU566,6,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1
OTU14881,4,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,4,2
OTU4909,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU12328,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
OTU6309,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
OTU14489,0,4,1,2,6,3,0,0,1,1,3,0,1,0,2,0,0,5
OTU7193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
OTU14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU14525,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2
OTU5182,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
OTU7984,16,7,8,3,4,7,11,16,4,10,14,14,6,9,9,3,7,8
OTU1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU13596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1484,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
OTU13782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU10190,2,2,0,4,8,6,2,2,4,2,2,0,0,1,0,3,4,4
OTU6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
OTU5937,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU12683,5,2,1,8,2,0,8,1,2,0,1,4,2,0,0,3,7,1
OTU8883,9,10,18,10,12,9,14,7,29,17,15,9,14,9,12,10,10,28
OTU5041,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU9800,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OTU7694,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU4959,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU15250,2,3,2,0,7,4,7,7,10,1,2,2,6,3,3,18,4,6
OTU11643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5217,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU8235,13,17,10,28,22,10,12,18,18,17,15,17,24,16,35,25,16,22
OTU6377,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU15259,1,5,5,0,0,3,2,1,2,0,8,4,2,2,5,4,1,4
OTU10112,71,17,36,30,31,29,18,14,26,25,33,21,24,25,28,28,30,14
OTU11377,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11923,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU6847,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
OTU14584,0,3,0,2,13,1,8,4,3,2,12,2,5,4,3,1,0,3
OTU6505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6739,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU3448,0,0,0,0,0,0,1,1,1,3,0,1,5,0,0,0,2,0
OTU2257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7483,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU5523,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU3011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU3291,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU2347,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU8557,9,10,9,6,5,4,7,4,6,4,10,2,9,4,14,6,6,9
OTU4342,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU2423,0,1,3,1,1,0,0,1,2,0,0,0,1,0,0,1,0,0
OTU2599,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6154,0,0,0,0,0,0,0,0,20,0,1,0,0,1,0,0,0,0
OTU1840,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10408,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1,4,0,0
OTU9835,34,30,36,24,39,45,38,31,25,38,24,31,38,36,30,39,45,30
OTU3735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU10282,15,10,10,15,8,12,10,9,5,7,9,9,11,5,7,6,9,7
OTU1744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2377,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
OTU1760,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU15959,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU14190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU4979,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU13407,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU13469,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU8850,2,5,16,8,17,3,26,19,19,5,22,4,7,7,8,9,3,10
OTU11773,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
OTU2543,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3647,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU10413,1,6,12,5,10,3,8,14,7,5,6,9,10,11,2,9,4,5
OTU1337,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0
OTU6785,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14689,25,0,9,3,7,4,6,7,10,9,7,2,7,3,5,7,9,5
OTU12102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU3077,0,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0
OTU717,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
OTU12,3,0,1,0,3,1,0,0,0,1,5,1,0,0,0,0,0,0
OTU9618,1,1,10,3,5,1,1,4,1,0,11,0,3,3,0,1,1,0
OTU15904,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
OTU6390,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,0
OTU14809,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU7578,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU10991,0,2,1,2,5,2,1,1,0,1,1,3,2,0,4,2,2,0
OTU15748,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU6011,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
OTU2471,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3799,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
OTU6798,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
OTU11080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1547,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU15994,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU14295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU7760,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU11959,1,0,0,7,2,1,0,2,0,0,1,0,0,0,1,2,1,1
OTU4801,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU8045,0,3,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0
OTU12994,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU11546,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
OTU12970,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,2,0,1
OTU4270,0,2,0,3,1,0,2,1,0,0,0,2,0,0,0,0,0,0
OTU13979,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU2602,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13154,2,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0
OTU3945,0,1,0,2,3,0,4,0,6,4,3,5,0,3,0,0,6,3
OTU35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3834,0,0,8,0,3,2,3,2,5,0,6,7,1,12,5,5,4,2
OTU13083,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,1,3,0
OTU1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU9893,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU15914,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU7588,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU14684,0,0,1,2,1,1,0,0,0,1,0,0,0,2,1,0,0,1
OTU12772,0,0,0,1,0,2,1,2,7,0,2,0,0,0,3,0,0,1
OTU14049,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
OTU5177,1,1,0,1,0,0,0,2,0,3,0,0,1,0,0,0,0,1
OTU9960,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU15202,1,5,4,1,6,2,0,5,7,0,2,4,1,1,4,1,1,1
OTU3680,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU4087,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU14847,0,0,2,0,0,1,0,0,1,1,0,0,2,0,0,1,1,1
OTU752,0,0,0,2,0,0,1,1,0,0,1,0,0,0,2,0,4,0
OTU12004,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU15174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU312,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU15237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU8783,6,20,7,12,14,4,17,22,6,4,5,15,6,5,3,6,23,13
OTU9273,1,2,5,0,6,2,8,11,0,5,19,15,1,7,3,4,3,11
OTU15288,2,11,5,11,1,1,7,6,2,1,0,3,1,25,5,6,2,12
OTU12019,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU12345,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU4367,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11951,0,1,1,0,0,1,0,4,1,2,0,0,0,1,1,0,0,0
OTU8549,1,1,4,1,5,1,1,2,3,0,1,2,3,16,6,7,7,5
OTU13286,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU15855,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
OTU15910,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU5797,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU11439,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
OTU7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU8339,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
OTU15669,1,1,0,0,0,3,3,1,1,1,0,2,0,5,0,2,2,2
OTU14575,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2
OTU9506,2,11,2,3,2,1,11,3,3,1,11,8,2,7,6,11,5,1
OTU3915,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
OTU14720,15,7,8,23,3,18,9,5,6,8,6,14,2,2,4,3,6,6
OTU6557,0,0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0
OTU14922,1,0,0,1,1,1,0,0,1,0,0,4,0,0,0,2,0,1
OTU10242,1,0,0,9,1,0,3,1,0,0,0,1,0,2,0,1,0,3
OTU9546,17,35,112,15,57,23,63,49,28,31,58,67,60,109,115,117,29,59
OTU9288,1,4,5,3,10,1,3,13,0,2,14,1,8,11,1,14,0,6
OTU2960,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU9826,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0
OTU13093,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU9939,12,10,2,9,2,8,2,6,34,9,5,2,3,10,5,3,13,7
OTU7567,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU6987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
OTU10944,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9188,2,2,2,2,4,1,5,6,6,17,3,4,1,14,10,1,1,6
OTU274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3377,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1
OTU10869,4,8,6,7,4,7,6,2,2,0,4,3,6,5,3,2,1,12
OTU270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5578,5,3,4,4,4,2,5,4,6,6,0,6,1,5,0,7,2,2
OTU15874,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU12041,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0
OTU10893,0,4,4,3,1,0,0,2,0,0,0,2,0,2,2,0,0,0
OTU6247,1,0,2,4,1,4,3,0,0,1,0,1,0,1,0,0,0,0
OTU2548,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU5787,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU8084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU3818,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU2143,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10955,1,1,0,2,0,2,3,3,1,1,0,0,0,0,0,1,0,0
OTU14673,0,2,0,1,2,4,1,0,3,0,0,0,0,1,1,0,0,2
OTU2081,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4709,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8385,0,11,4,1,3,20,1,8,1,2,14,0,0,2,3,1,0,4
OTU5890,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU7732,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU8781,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU5495,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU6567,5,3,0,2,0,1,1,0,6,2,0,0,4,1,2,1,3,0
OTU15384,0,1,5,2,4,2,5,6,3,0,4,1,0,2,11,8,0,2
OTU3240,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU3931,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU11973,0,0,3,0,1,3,2,5,2,1,1,0,0,1,1,0,3,3
OTU7536,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU13667,4,8,3,5,5,11,2,7,7,2,9,12,5,9,12,3,0,8
OTU6171,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
OTU8633,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
OTU1110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
OTU13055,18,9,11,29,5,40,10,5,7,22,7,16,5,14,7,14,17,16
OTU3898,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
OTU2063,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU4937,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
OTU1839,0,0,4,0,1,0,0,0,0,1,0,2,0,4,0,0,0,0
OTU11726,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU3812,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OTU14579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU3485,1,0,0,4,0,0,0,1,0,1,0,0,3,0,0,0,0,1
OTU637,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0
OTU6730,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
OTU9454,8,39,33,17,15,57,28,53,31,35,23,13,36,33,12,32,5,36
OTU15710,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
OTU1370,2,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,9,2
